Date,High,Low,Open,Close,Volume,Adj Close,year,month,buy,sell
2016-11-14,40450.0,39700.0,40000.0,39700.0,1589911.0,37684.16015625,2016,11,0,0
2016-11-15,40400.0,39500.0,39700.0,39700.0,2030086.0,37684.16015625,2016,11,0,0
2016-11-16,41000.0,40250.0,40450.0,40850.0,2101878.0,38775.765625,2016,11,0,0
2016-11-17,41900.0,41200.0,41500.0,41900.0,2383464.0,39772.44921875,2016,11,0,0
2016-11-18,42400.0,41700.0,42300.0,42000.0,3331134.0,39867.37109375,2016,11,0,0
2016-11-21,41900.0,40650.0,41800.0,40750.0,1883627.0,38680.84375,2016,11,0,0
2016-11-22,42800.0,41200.0,41250.0,42700.0,3306186.0,40531.828125,2016,11,0,0
2016-11-23,43900.0,42550.0,43000.0,43050.0,4047443.0,40864.0546875,2016,11,0,0
2016-11-24,43850.0,42500.0,43350.0,42650.0,1789745.0,40484.36328125,2016,11,0,0
2016-11-25,43300.0,42250.0,43050.0,42600.0,1328958.0,40436.90234375,2016,11,0,0
2016-11-28,43250.0,42100.0,42400.0,42600.0,1513215.0,40436.90234375,2016,11,0,0
2016-11-29,43100.0,41800.0,42400.0,42400.0,1777480.0,40247.05859375,2016,11,0,0
2016-11-30,43800.0,42650.0,42900.0,42900.0,4325524.0,40721.671875,2016,11,0,1
2016-12-01,44400.0,43000.0,43000.0,44200.0,3491185.0,41955.6640625,2016,12,1,0
2016-12-02,44500.0,43300.0,43350.0,44400.0,4244113.0,42145.5078125,2016,12,0,0
2016-12-05,44600.0,43800.0,44050.0,44400.0,1703219.0,42145.5078125,2016,12,0,0
2016-12-06,45500.0,44600.0,44700.0,45200.0,3099065.0,42904.88671875,2016,12,0,0
2016-12-07,45800.0,45200.0,45750.0,45250.0,1984369.0,42952.34765625,2016,12,0,0
2016-12-08,46650.0,46100.0,46200.0,46250.0,3313157.0,43901.5703125,2016,12,0,0
2016-12-09,46750.0,45450.0,46450.0,45500.0,3003326.0,43189.65625,2016,12,0,0
2016-12-12,45850.0,44850.0,45750.0,45300.0,1440589.0,42999.80859375,2016,12,0,0
2016-12-13,45700.0,44700.0,44700.0,44950.0,1822952.0,42667.578125,2016,12,0,0
2016-12-14,46100.0,45350.0,45350.0,45850.0,2010708.0,43521.8828125,2016,12,0,0
2016-12-15,46050.0,45000.0,45850.0,45600.0,1828843.0,43284.578125,2016,12,0,0
2016-12-16,46450.0,45700.0,45800.0,46400.0,2100809.0,44043.953125,2016,12,0,0
2016-12-19,46300.0,45050.0,46250.0,45150.0,1997194.0,42857.421875,2016,12,0,0
2016-12-20,45550.0,44950.0,45400.0,45150.0,1110753.0,42857.421875,2016,12,0,0
2016-12-21,45750.0,45000.0,45500.0,45000.0,1662010.0,42715.0390625,2016,12,0,0
2016-12-22,46650.0,45150.0,46000.0,45500.0,4045912.0,43189.65625,2016,12,0,0
2016-12-23,46400.0,45950.0,46200.0,46300.0,2982024.0,43949.03125,2016,12,0,0
2016-12-26,46600.0,45250.0,46200.0,45650.0,1603230.0,43332.0390625,2016,12,0,0
2016-12-27,45950.0,45400.0,45550.0,45650.0,1175619.0,43332.0390625,2016,12,0,0
2016-12-28,45750.0,45100.0,45350.0,45350.0,1296254.0,43620.59765625,2016,12,0,0
2016-12-29,45200.0,44600.0,45150.0,44700.0,1808856.0,42995.3828125,2016,12,0,1
2017-01-02,46000.0,44600.0,44750.0,45800.0,1547681.0,44053.4375,2017,1,0,0
2017-01-03,47300.0,46200.0,46200.0,47250.0,2655477.0,45448.140625,2017,1,0,0
2017-01-04,47150.0,46200.0,47000.0,46500.0,2722599.0,44726.73828125,2017,1,0,0
2017-01-05,47500.0,46850.0,47000.0,46950.0,2377163.0,45159.578125,2017,1,0,0
2017-01-06,48450.0,47600.0,47700.0,48000.0,3166843.0,46169.5390625,2017,1,0,0
2017-01-09,49750.0,48200.0,48500.0,49550.0,3871999.0,47660.4296875,2017,1,0,0
2017-01-10,50200.0,49200.0,49850.0,49750.0,2561968.0,47852.8046875,2017,1,0,0
2017-01-11,51900.0,50000.0,50000.0,51600.0,4360058.0,49632.25390625,2017,1,0,0
2017-01-12,51600.0,50400.0,51600.0,50600.0,5060622.0,48670.38671875,2017,1,0,0
2017-01-13,50700.0,49850.0,49850.0,50300.0,4219771.0,48381.828125,2017,1,0,0
2017-01-16,50300.0,48800.0,50100.0,49300.0,4974924.0,47419.96484375,2017,1,0,0
2017-01-17,50200.0,49250.0,49300.0,49300.0,2309955.0,47419.96484375,2017,1,0,0
2017-01-18,49400.0,48300.0,48950.0,48850.0,2974091.0,46987.125,2017,1,0,0
2017-01-19,50100.0,49100.0,49550.0,49600.0,2332268.0,47708.5234375,2017,1,0,0
2017-01-20,50100.0,49150.0,49700.0,49150.0,1943195.0,47275.6875,2017,1,0,0
2017-01-23,51000.0,49900.0,49950.0,50800.0,4148659.0,48862.765625,2017,1,0,0
2017-01-24,52000.0,51100.0,51300.0,51600.0,3449130.0,49632.25390625,2017,1,0,0
2017-01-25,52500.0,51600.0,52200.0,51700.0,2715809.0,49728.44140625,2017,1,0,0
2017-01-26,53500.0,52400.0,52500.0,53300.0,4517114.0,51267.42578125,2017,1,0,0
2017-01-31,54500.0,52700.0,53300.0,53700.0,4118790.0,51652.171875,2017,1,0,0
2017-02-01,54900.0,53700.0,54300.0,54000.0,2813046.0,51940.73046875,2017,2,1,0
2017-02-02,54000.0,52700.0,53500.0,52800.0,3486140.0,50786.49609375,2017,2,0,0
2017-02-03,53700.0,51800.0,52500.0,53700.0,3718619.0,51652.171875,2017,2,0,0
2017-02-06,54400.0,53300.0,54200.0,53700.0,1897002.0,51652.171875,2017,2,0,0
2017-02-07,54500.0,53100.0,53800.0,53300.0,2405891.0,51267.42578125,2017,2,0,0
2017-02-08,54600.0,52400.0,53700.0,54600.0,3552260.0,52517.8515625,2017,2,0,0
2017-02-09,53700.0,52500.0,53100.0,52700.0,6547266.0,50690.30859375,2017,2,0,0
2017-02-10,52200.0,50000.0,52000.0,50000.0,9120878.0,48093.26953125,2017,2,0,0
2017-02-13,51000.0,49500.0,49550.0,50700.0,4124290.0,48766.578125,2017,2,0,0
2017-02-14,51600.0,48100.0,51100.0,48450.0,8593878.0,46602.37890625,2017,2,0,0
2017-02-15,48700.0,47550.0,48300.0,47900.0,8725221.0,46073.3515625,2017,2,0,0
2017-02-16,49600.0,48200.0,48350.0,49600.0,4840918.0,47708.5234375,2017,2,0,0
2017-02-17,51100.0,50200.0,50400.0,50400.0,4927937.0,48478.015625,2017,2,0,0
2017-02-20,51000.0,49600.0,50900.0,49900.0,2265276.0,47997.08203125,2017,2,0,0
2017-02-21,51000.0,49350.0,49950.0,50900.0,2227708.0,48958.94921875,2017,2,0,0
2017-02-22,51700.0,50600.0,51600.0,50600.0,2678429.0,48670.38671875,2017,2,0,0
2017-02-23,50400.0,49050.0,50000.0,50200.0,3374139.0,48285.640625,2017,2,0,0
2017-02-24,50000.0,47400.0,49850.0,47500.0,7707747.0,45688.60546875,2017,2,0,0
2017-02-27,47000.0,45650.0,46850.0,46000.0,7604699.0,44245.80859375,2017,2,0,0
2017-02-28,47600.0,46200.0,46600.0,46700.0,5588155.0,44919.11328125,2017,2,0,1
2017-03-02,47850.0,46800.0,46850.0,47700.0,7093071.0,45880.98046875,2017,3,0,0
2017-03-03,48250.0,46700.0,47650.0,47100.0,3937032.0,45303.86328125,2017,3,0,0
2017-03-06,49400.0,47550.0,47600.0,49350.0,5045970.0,47468.05859375,2017,3,0,0
2017-03-07,49300.0,48050.0,49100.0,48800.0,3439908.0,46939.03125,2017,3,0,0
2017-03-08,49300.0,47900.0,48800.0,48000.0,3728263.0,46169.5390625,2017,3,0,0
2017-03-09,48850.0,48000.0,48200.0,48000.0,2957372.0,46169.5390625,2017,3,0,0
2017-03-10,49550.0,47500.0,48100.0,49200.0,3849912.0,47323.77734375,2017,3,0,0
2017-03-13,51100.0,49300.0,49550.0,51000.0,4948062.0,49055.13671875,2017,3,0,0
2017-03-14,51900.0,50300.0,51800.0,50300.0,4024138.0,48381.828125,2017,3,0,0
2017-03-15,49500.0,48550.0,49350.0,48800.0,4688787.0,46939.03125,2017,3,0,0
2017-03-16,49650.0,48500.0,49350.0,49150.0,3458839.0,47275.6875,2017,3,0,0
2017-03-17,48400.0,46600.0,48400.0,46750.0,8098258.0,44967.20703125,2017,3,0,0
2017-03-20,47650.0,46550.0,46950.0,47600.0,3929405.0,45784.79296875,2017,3,0,0
2017-03-21,48250.0,47000.0,47900.0,47550.0,3720816.0,45736.69921875,2017,3,0,0
2017-03-22,48800.0,47000.0,47000.0,48650.0,4157526.0,46794.75,2017,3,0,0
2017-03-23,49300.0,48150.0,48950.0,48450.0,2473925.0,46602.37890625,2017,3,0,0
2017-03-24,50200.0,49300.0,50000.0,49500.0,5174622.0,47612.3359375,2017,3,0,0
2017-03-27,51100.0,49950.0,50000.0,50700.0,5607032.0,48766.578125,2017,3,0,0
2017-03-28,51300.0,50000.0,51200.0,50800.0,2862493.0,48862.765625,2017,3,0,0
2017-03-29,52200.0,50800.0,51000.0,51300.0,4154277.0,49343.6953125,2017,3,0,0
2017-03-30,51500.0,50200.0,51100.0,50900.0,2204243.0,48958.94921875,2017,3,0,0
2017-03-31,50800.0,49900.0,50800.0,50500.0,2682196.0,48574.19921875,2017,3,0,0
2017-04-03,51900.0,50700.0,50800.0,51800.0,2361892.0,49824.62890625,2017,4,0,0
2017-04-04,52200.0,50800.0,52100.0,51000.0,2192884.0,49055.13671875,2017,4,0,0
2017-04-05,51000.0,49950.0,50600.0,50300.0,2758658.0,48381.828125,2017,4,0,0
2017-04-06,50500.0,49100.0,50300.0,49400.0,2991825.0,47516.15234375,2017,4,0,0
2017-04-07,49800.0,48700.0,49450.0,49800.0,2645476.0,47900.8984375,2017,4,0,0
2017-04-10,49750.0,48950.0,49700.0,49000.0,1824895.0,47131.40625,2017,4,0,0
2017-04-11,49350.0,48400.0,48550.0,48850.0,2384127.0,46987.125,2017,4,0,0
2017-04-12,49200.0,48550.0,48800.0,49000.0,1694663.0,47131.40625,2017,4,0,0
2017-04-13,50200.0,48650.0,49100.0,49750.0,2367158.0,47852.8046875,2017,4,0,0
2017-04-14,50700.0,49450.0,49750.0,49800.0,2845128.0,47900.8984375,2017,4,0,0
2017-04-17,50300.0,49100.0,50200.0,49200.0,2002100.0,47323.77734375,2017,4,0,0
2017-04-18,50400.0,49300.0,49600.0,50200.0,1899560.0,48285.640625,2017,4,0,0
2017-04-19,50400.0,49850.0,50300.0,49850.0,1587172.0,47948.98828125,2017,4,0,0
2017-04-20,51700.0,49700.0,49750.0,51400.0,3573280.0,49439.8828125,2017,4,0,0
2017-04-21,52500.0,51300.0,51800.0,52000.0,3834454.0,50017.0,2017,4,0,0
2017-04-24,53200.0,52100.0,52700.0,52400.0,3158545.0,50401.74609375,2017,4,0,0
2017-04-25,52800.0,51300.0,52800.0,52400.0,5312931.0,50401.74609375,2017,4,0,0
2017-04-26,54200.0,53000.0,53100.0,53700.0,5609007.0,51652.171875,2017,4,0,0
2017-04-27,53900.0,52700.0,53800.0,53600.0,2743963.0,51555.984375,2017,4,0,0
2017-04-28,54700.0,53400.0,53600.0,54000.0,3573387.0,51940.73046875,2017,4,0,0
2017-05-02,55900.0,54800.0,55300.0,55400.0,4347745.0,53287.34375,2017,5,0,0
2017-05-04,55900.0,55000.0,55900.0,55900.0,2780438.0,53768.2734375,2017,5,0,0
2017-05-08,57000.0,55700.0,56000.0,56900.0,3818771.0,54730.140625,2017,5,0,0
2017-05-10,58100.0,55200.0,57400.0,55600.0,4766870.0,53479.71484375,2017,5,0,0
2017-05-11,56400.0,54800.0,56000.0,56400.0,3509393.0,54249.2109375,2017,5,0,0
2017-05-12,56400.0,55100.0,56400.0,55300.0,2303244.0,53191.15625,2017,5,0,0
2017-05-15,56100.0,55300.0,55300.0,55600.0,1542366.0,53479.71484375,2017,5,0,0
2017-05-16,56800.0,55200.0,56200.0,55300.0,2546047.0,53191.15625,2017,5,0,0
2017-05-17,55700.0,54400.0,55400.0,54700.0,2485465.0,52614.0390625,2017,5,0,0
2017-05-18,55700.0,53400.0,53600.0,55700.0,3494997.0,53575.90234375,2017,5,0,0
2017-05-19,55600.0,54200.0,55100.0,54200.0,2860160.0,52133.1015625,2017,5,0,0
2017-05-22,56000.0,54800.0,54900.0,56000.0,2544180.0,53864.4609375,2017,5,0,0
2017-05-23,56500.0,55000.0,56400.0,55100.0,2410542.0,52998.78515625,2017,5,0,0
2017-05-24,56500.0,55600.0,55700.0,55800.0,2324952.0,53672.08984375,2017,5,0,0
2017-05-25,56400.0,55400.0,56400.0,55800.0,1996135.0,53672.08984375,2017,5,0,0
2017-05-26,57100.0,56000.0,56000.0,57100.0,3145737.0,54922.515625,2017,5,0,0
2017-05-29,58800.0,57100.0,57700.0,57900.0,3294700.0,55692.00390625,2017,5,0,0
2017-05-30,58400.0,56600.0,58200.0,57400.0,2368225.0,55211.07421875,2017,5,0,0
2017-05-31,57900.0,56500.0,57400.0,57000.0,3314659.0,54826.328125,2017,5,0,0
2017-06-01,56900.0,56100.0,56700.0,56400.0,2006611.0,54249.2109375,2017,6,0,0
2017-06-02,57500.0,56400.0,56900.0,57100.0,2481215.0,54922.515625,2017,6,0,0
2017-06-05,57200.0,55900.0,57200.0,56100.0,2525078.0,53960.6484375,2017,6,0,0
2017-06-07,56900.0,55400.0,55900.0,56500.0,3040030.0,54345.39453125,2017,6,0,0
2017-06-08,57000.0,56200.0,56500.0,56700.0,3941766.0,54537.76953125,2017,6,0,0
2017-06-09,58400.0,56500.0,56700.0,58300.0,4799560.0,56076.75390625,2017,6,0,0
2017-06-12,57900.0,56800.0,57200.0,57500.0,2650404.0,55307.2578125,2017,6,0,0
2017-06-13,58900.0,56900.0,57700.0,58800.0,3431811.0,56557.6875,2017,6,0,0
2017-06-14,60000.0,58800.0,59200.0,59300.0,4441904.0,57038.6171875,2017,6,0,0
2017-06-15,61000.0,59300.0,59300.0,60600.0,4549233.0,58289.04296875,2017,6,0,0
2017-06-16,61600.0,59900.0,61100.0,60500.0,3932203.0,58192.85546875,2017,6,0,0
2017-06-19,63200.0,61300.0,61300.0,62800.0,5315543.0,60405.1484375,2017,6,0,0
2017-06-20,65400.0,63700.0,64700.0,64000.0,6519471.0,61559.38671875,2017,6,0,0
2017-06-21,66300.0,62900.0,63300.0,64800.0,5650669.0,62328.87890625,2017,6,0,0
2017-06-22,66500.0,64500.0,66500.0,65000.0,4977159.0,62521.25,2017,6,0,0
2017-06-23,65400.0,63500.0,64500.0,65000.0,3189590.0,62521.25,2017,6,0,0
2017-06-26,67500.0,65000.0,65000.0,67500.0,3516630.0,64925.91015625,2017,6,0,0
2017-06-27,69600.0,67000.0,68200.0,69200.0,4951341.0,66561.0859375,2017,6,0,0
2017-06-28,69200.0,66800.0,68100.0,67200.0,5520578.0,64637.3515625,2017,6,0,0
2017-06-29,68800.0,67100.0,67900.0,68500.0,3702501.0,65887.78125,2017,6,0,0
2017-06-30,67800.0,67000.0,67400.0,67400.0,3180822.0,64829.7265625,2017,6,0,0
2017-07-03,66900.0,65500.0,66500.0,66300.0,3763473.0,63771.67578125,2017,7,0,0
2017-07-04,67100.0,65300.0,65900.0,65800.0,2895782.0,63290.74609375,2017,7,0,0
2017-07-05,68200.0,65300.0,65600.0,68000.0,4557456.0,65406.84375,2017,7,0,0
2017-07-06,69400.0,67500.0,69000.0,68100.0,4048922.0,65503.03125,2017,7,0,0
2017-07-07,68400.0,66100.0,67600.0,66600.0,3242213.0,64060.234375,2017,7,0,0
2017-07-10,67500.0,65700.0,67000.0,67300.0,2667048.0,64733.5390625,2017,7,0,0
2017-07-11,69000.0,66900.0,67400.0,69000.0,3187332.0,66368.7109375,2017,7,0,0
2017-07-12,69500.0,68400.0,68700.0,68900.0,3462150.0,66272.53125,2017,7,0,0
2017-07-13,71900.0,69200.0,69500.0,70600.0,5432312.0,67907.6953125,2017,7,0,0
2017-07-14,72200.0,70700.0,71400.0,71100.0,2931832.0,68388.625,2017,7,0,0
2017-07-17,71900.0,70200.0,71800.0,71200.0,2804598.0,68484.8125,2017,7,0,0
2017-07-18,71800.0,70600.0,70700.0,70800.0,2066194.0,68100.0703125,2017,7,0,0
2017-07-19,71200.0,70000.0,71200.0,71000.0,2009799.0,68292.4375,2017,7,0,0
2017-07-20,71700.0,70800.0,71400.0,71300.0,1647153.0,68581.0,2017,7,0,0
2017-07-21,71300.0,70300.0,70800.0,71200.0,1599111.0,68484.8125,2017,7,0,0
2017-07-24,73000.0,71000.0,71300.0,73000.0,3598173.0,70216.171875,2017,7,0,0
2017-07-25,73000.0,70100.0,72900.0,70400.0,6028435.0,67715.3203125,2017,7,0,0
2017-07-26,69900.0,66700.0,69600.0,66800.0,9659618.0,64252.609375,2017,7,0,0
2017-07-27,69500.0,66800.0,66800.0,68400.0,6177375.0,65791.59375,2017,7,0,0
2017-07-28,67900.0,64200.0,67800.0,64600.0,8093780.0,62136.50390625,2017,7,0,0
2017-07-31,66000.0,63700.0,63700.0,66000.0,4769724.0,63483.1171875,2017,7,0,0
2017-08-01,66500.0,64700.0,65300.0,65500.0,3744523.0,63002.18359375,2017,8,0,0
2017-08-02,68200.0,66600.0,67900.0,68000.0,4161592.0,65406.84375,2017,8,0,0
2017-08-03,67900.0,65200.0,67900.0,65500.0,4992104.0,63002.18359375,2017,8,0,0
2017-08-04,66100.0,63200.0,65100.0,64000.0,5938549.0,61559.38671875,2017,8,0,0
2017-08-07,65000.0,63700.0,64000.0,64100.0,3518575.0,61655.57421875,2017,8,0,0
2017-08-08,66400.0,64800.0,64900.0,66300.0,4372768.0,63771.67578125,2017,8,0,0
2017-08-09,65400.0,64000.0,65400.0,64200.0,4037319.0,61751.7578125,2017,8,0,0
2017-08-10,64600.0,63200.0,63700.0,64400.0,4474120.0,61944.1328125,2017,8,0,0
2017-08-11,63000.0,61400.0,62000.0,61400.0,6664578.0,59058.53515625,2017,8,0,0
2017-08-14,65100.0,62300.0,63000.0,65100.0,5239246.0,62617.4375,2017,8,0,0
2017-08-16,67300.0,65800.0,67200.0,66100.0,4714899.0,63579.3046875,2017,8,0,0
2017-08-17,67300.0,66100.0,66800.0,66400.0,3709768.0,63867.86328125,2017,8,0,0
2017-08-18,67300.0,64800.0,64900.0,67000.0,3130891.0,64444.98046875,2017,8,0,0
2017-08-21,67800.0,66600.0,67300.0,67200.0,2570150.0,64637.3515625,2017,8,0,0
2017-08-22,68200.0,67200.0,67400.0,68200.0,2208365.0,65599.2265625,2017,8,0,0
2017-08-23,69000.0,67600.0,69000.0,68000.0,3072911.0,65406.84375,2017,8,0,0
2017-08-24,68700.0,67500.0,68200.0,68100.0,2333347.0,65503.03125,2017,8,0,0
2017-08-25,68400.0,67600.0,68300.0,68400.0,1862764.0,65791.59375,2017,8,0,0
2017-08-28,68100.0,67100.0,68000.0,67900.0,1843458.0,65310.65625,2017,8,0,0
2017-08-29,67900.0,66400.0,67300.0,67600.0,2967906.0,65022.09765625,2017,8,0,0
2017-08-30,68900.0,68100.0,68300.0,68500.0,2118742.0,65887.78125,2017,8,0,0
2017-08-31,69300.0,68200.0,68900.0,68600.0,2054717.0,65983.96875,2017,8,0,0
2017-09-01,69200.0,67700.0,69000.0,68700.0,2304425.0,66080.15625,2017,9,1,0
2017-09-04,68600.0,66600.0,66600.0,68100.0,3234465.0,65503.03125,2017,9,0,0
2017-09-05,70100.0,67900.0,68600.0,69900.0,4026248.0,67234.390625,2017,9,0,0
2017-09-06,71900.0,69700.0,69900.0,71700.0,4476200.0,68965.7421875,2017,9,0,0
2017-09-07,72800.0,71200.0,71600.0,71400.0,3877849.0,68677.1875,2017,9,0,0
2017-09-08,72800.0,71500.0,72000.0,72600.0,2868673.0,69831.4296875,2017,9,0,0
2017-09-11,74200.0,73200.0,73600.0,73800.0,3321612.0,70985.6640625,2017,9,0,0
2017-09-12,74900.0,73500.0,74800.0,74700.0,3676865.0,71851.34375,2017,9,0,0
2017-09-13,77400.0,74300.0,75000.0,75700.0,5682708.0,72813.2109375,2017,9,0,0
2017-09-14,76800.0,75700.0,76300.0,76800.0,3366621.0,73871.265625,2017,9,0,0
2017-09-15,77500.0,76000.0,76100.0,77200.0,2725277.0,74256.0078125,2017,9,0,0
2017-09-18,80000.0,77700.0,78200.0,79700.0,3638325.0,76660.671875,2017,9,0,0
2017-09-19,80500.0,78500.0,80100.0,79200.0,3934389.0,76179.734375,2017,9,0,0
2017-09-20,81200.0,78400.0,79300.0,80700.0,5268665.0,77622.5390625,2017,9,0,0
2017-09-21,83400.0,80400.0,81100.0,83100.0,6961713.0,79931.015625,2017,9,0,0
2017-09-25,86300.0,83600.0,83600.0,86300.0,4656285.0,83008.984375,2017,9,0,0
2017-09-26,86300.0,86300.0,86300.0,86300.0,0.0,83008.984375,2017,9,0,0
2017-09-27,83800.0,81400.0,83100.0,82400.0,5029200.0,79257.703125,2017,9,0,0
2017-09-28,85500.0,82500.0,84500.0,83200.0,4817018.0,80027.203125,2017,9,0,0
2017-09-29,84300.0,82200.0,83300.0,82900.0,3579139.0,79738.640625,2017,9,0,1
2017-10-10,90000.0,85300.0,86300.0,88700.0,7956055.0,85317.4609375,2017,10,0,0
2017-10-11,90300.0,88100.0,89900.0,89100.0,5500820.0,85702.203125,2017,10,0,0
2017-10-12,89900.0,88100.0,89200.0,88500.0,4313702.0,85125.0859375,2017,10,0,0
2017-10-13,88500.0,85600.0,88500.0,86100.0,6101810.0,82816.609375,2017,10,0,0
2017-10-16,87100.0,82800.0,86100.0,84200.0,6985619.0,80989.0703125,2017,10,0,0
2017-10-17,86600.0,83500.0,85700.0,83500.0,6802500.0,80315.765625,2017,10,0,0
2017-10-18,83300.0,80000.0,83200.0,80900.0,9070685.0,77814.9140625,2017,10,0,0
2017-10-19,81800.0,79000.0,79900.0,79000.0,7675978.0,75987.359375,2017,10,0,0
2017-10-20,82400.0,79600.0,79800.0,81200.0,6911051.0,78103.46875,2017,10,0,0
2017-10-23,84700.0,82100.0,82600.0,84700.0,5388391.0,81470.0,2017,10,0,0
2017-10-24,84200.0,81600.0,84000.0,81800.0,5236092.0,78680.5859375,2017,10,0,0
2017-10-25,82600.0,80300.0,82100.0,81700.0,3914170.0,78584.3984375,2017,10,0,0
2017-10-26,82000.0,78500.0,80000.0,78700.0,7528077.0,75698.8046875,2017,10,0,0
2017-10-27,78700.0,76500.0,78100.0,78400.0,8929263.0,75410.2421875,2017,10,0,0
2017-10-30,81300.0,79100.0,79600.0,79800.0,5883529.0,76756.859375,2017,10,0,0
2017-10-31,82700.0,79200.0,80000.0,82200.0,6620890.0,79065.3359375,2017,10,0,0
2017-11-01,86000.0,84000.0,86000.0,85300.0,7067296.0,82047.1171875,2017,11,0,0
2017-11-02,85100.0,83200.0,85000.0,83400.0,4464960.0,80219.578125,2017,11,0,0
2017-11-03,84500.0,81900.0,83400.0,84400.0,4050123.0,81181.4375,2017,11,0,0
