Date,Open,High,Low,Close,Volume,Adj Close
2011-07-01,24700.0,25950.0,15500.0,19100.0,374391003.0,17638.947265625
2011-08-01,19300.0,22300.0,16550.0,21350.0,276960209.0,19716.83203125
2011-09-01,20000.0,24450.0,19850.0,22850.0,174048498.0,21102.091796875
2011-10-01,22500.0,24950.0,20650.0,22950.0,218813499.0,21194.439453125
2011-11-01,23950.0,24050.0,19750.0,21950.0,126687863.0,20270.93359375
2011-12-01,22700.0,28000.0,22600.0,26850.0,146720567.0,24914.185546875
2012-01-01,26850.0,30750.0,25200.0,30200.0,185108061.0,28022.662109375
2012-02-01,30200.0,30950.0,28700.0,29250.0,106040716.0,27141.154296875
2012-03-01,29150.0,30400.0,26850.0,28050.0,104037712.0,26027.671875
2012-04-01,28050.0,28900.0,21800.0,23100.0,155421924.0,21434.55078125
2012-05-01,23050.0,25100.0,21350.0,23850.0,124560123.0,22130.478515625
2012-06-01,24300.0,24650.0,20100.0,21700.0,128962296.0,20135.490234375
2012-07-01,21900.0,23350.0,20850.0,21200.0,121522107.0,19671.53515625
2012-08-01,21200.0,24650.0,20550.0,22750.0,113625383.0,21109.787109375
2012-09-01,22750.0,25000.0,22100.0,24850.0,89467581.0,23058.3828125
2012-10-01,24950.0,26700.0,24400.0,24400.0,108005688.0,22640.82421875
2012-11-01,24300.0,27100.0,24200.0,25750.0,79929855.0,23893.49609375
2012-12-01,25750.0,27300.0,23800.0,24400.0,106454184.0,22640.82421875
2013-01-01,24250.0,26950.0,23600.0,26500.0,67893582.0,24589.419921875
2013-02-01,26500.0,29700.0,25900.0,28750.0,90828794.0,26677.201171875
2013-03-01,28900.0,30000.0,27300.0,29900.0,86134339.0,27744.2890625
2013-04-01,29900.0,32200.0,28400.0,32200.0,99765241.0,29878.466796875
2013-05-01,31950.0,32950.0,28900.0,31200.0,92187155.0,28950.564453125
2013-06-01,30950.0,31850.0,26600.0,27200.0,159346763.0,25238.955078125
2013-07-01,27250.0,29200.0,26000.0,28250.0,107295962.0,26213.251953125
2013-08-01,28500.0,30850.0,26850.0,30250.0,111131403.0,28069.056640625
2013-09-01,30200.0,35000.0,29800.0,31950.0,129308717.0,29646.490234375
2013-10-01,32150.0,35900.0,31350.0,35400.0,74178712.0,32847.75390625
2013-11-01,35650.0,37550.0,34200.0,36800.0,80388076.0,34146.8203125
2013-12-01,36800.0,39250.0,35000.0,37850.0,96379226.0,35121.11328125
2014-01-01,37500.0,40200.0,36000.0,38750.0,70030223.0,35956.23046875
2014-02-01,38300.0,39600.0,35550.0,36000.0,66767348.0,33404.5
2014-03-01,36650.0,41350.0,36500.0,40150.0,72451287.0,37255.29296875
2014-04-01,40150.0,44150.0,40150.0,44150.0,48673707.0,40966.8984375
2014-05-01,44200.0,50900.0,44000.0,48550.0,69558466.0,45049.671875
2014-06-01,49450.0,52400.0,44400.0,45450.0,82964684.0,42173.1796875
2014-07-01,44100.0,48300.0,43050.0,45400.0,85262447.0,42126.78125
2014-08-01,45700.0,47450.0,41700.0,46750.0,60302294.0,43379.44921875
2014-09-01,46750.0,47850.0,40300.0,47450.0,116077139.0,44028.984375
2014-10-01,48000.0,49350.0,45700.0,48050.0,38943107.0,44585.7265625
2014-11-01,48050.0,49950.0,45900.0,47750.0,34079126.0,44307.35546875
2014-12-01,47750.0,51400.0,46700.0,47650.0,53483941.0,44498.59375
2015-01-01,47300.0,47900.0,45000.0,46600.0,39894722.0,43518.0390625
2015-02-01,46850.0,48350.0,43100.0,45550.0,66876826.0,42537.484375
2015-03-01,45950.0,47500.0,41550.0,46150.0,73472495.0,43097.80078125
2015-04-01,46150.0,51300.0,44400.0,51100.0,48711522.0,47720.42578125
2015-05-01,50600.0,51700.0,40600.0,42300.0,71087633.0,39502.4296875
2015-06-01,42800.0,43200.0,34050.0,37100.0,105251231.0,34646.3359375
2015-07-01,36500.0,38300.0,30300.0,35800.0,103747726.0,33432.3125
2015-08-01,35150.0,36500.0,33350.0,33550.0,67804680.0,31331.123046875
2015-09-01,33750.0,38100.0,30450.0,30700.0,90745363.0,28669.609375
2015-10-01,30700.0,34150.0,30050.0,31600.0,77816882.0,29510.087890625
2015-11-01,31650.0,33150.0,28550.0,30750.0,59495764.0,28716.3046875
2015-12-01,30750.0,31200.0,25800.0,27300.0,70670973.0,25913.791015625
2016-01-01,28100.0,31500.0,26850.0,30000.0,50300642.0,28476.6953125
2016-02-01,30000.0,32250.0,28000.0,28150.0,63266697.0,26720.6328125
2016-03-01,28450.0,29750.0,26750.0,28150.0,68996479.0,26720.6328125
2016-04-01,27950.0,29400.0,25650.0,28700.0,61910268.0,27242.703125
2016-05-01,28850.0,33100.0,27400.0,32400.0,100900213.0,30754.830078125
2016-06-01,31800.0,34400.0,30300.0,34400.0,68618658.0,32653.275390625
2016-07-01,34700.0,36950.0,32900.0,36450.0,58230900.0,34599.18359375
2016-08-01,36400.0,42000.0,35700.0,40200.0,59573399.0,38158.7734375
2016-09-01,40200.0,43600.0,38850.0,41000.0,70250689.0,38918.1484375
2016-10-01,41700.0,43900.0,38700.0,42900.0,57764657.0,40721.671875
2016-11-01,43000.0,46750.0,43000.0,44700.0,47724187.0,42430.2734375
2016-12-01,44750.0,54500.0,44600.0,53700.0,66028116.0,51652.171875
2017-01-01,54300.0,54900.0,45650.0,46700.0,96199499.0,44919.11328125
2017-02-01,46700.0,52200.0,46550.0,50500.0,92236147.0,48574.19921875
2017-03-01,50800.0,54700.0,48400.0,54000.0,57361105.0,51940.73046875
2017-04-01,54000.0,58800.0,53400.0,57000.0,55854626.0,54826.328125
2017-05-01,56700.0,69600.0,55400.0,67400.0,84324119.0,64829.7265625
2017-06-01,66500.0,73000.0,63700.0,66000.0,84642480.0,63483.1171875
2017-07-01,65300.0,69300.0,61400.0,68600.0,79731292.0,65983.96875
2017-08-01,69000.0,86300.0,66600.0,82900.0,83415895.0,79738.640625
2017-09-01,82900.0,90300.0,76500.0,82200.0,104818632.0,79065.3359375
2017-10-01,86000.0,87700.0,76800.0,76800.0,91024533.0,73871.265625
2017-11-01,77200.0,80800.0,74000.0,76500.0,75212224.0,73582.703125
2017-12-01,76500.0,80000.0,70700.0,76600.0,102398740.0,74688.1875
2018-01-01,74900.0,79500.0,68200.0,76800.0,70480039.0,74883.1953125
2018-02-01,76800.0,91500.0,75900.0,81300.0,100047412.0,79270.8828125
2018-03-01,81700.0,88800.0,78700.0,84500.0,84452872.0,82391.015625
2018-04-01,84500.0,97700.0,82600.0,93400.0,69491798.0,91068.890625
2018-05-01,90800.0,92700.0,82300.0,85700.0,69184335.0,83561.0703125
2018-06-01,85000.0,91200.0,78600.0,86300.0,69910321.0,84146.09375
2018-07-01,85900.0,86400.0,72500.0,83000.0,81485543.0,80928.453125
2018-08-01,82200.0,82800.0,73100.0,73100.0,69483962.0,71275.546875
2018-09-01,74300.0,74600.0,62900.0,68200.0,88033736.0,66497.8359375
2018-10-01,68900.0,74500.0,66100.0,69600.0,67714126.0,67862.8984375
2018-11-01,71000.0,71100.0,58100.0,60500.0,59984599.0,58990.01953125
2018-12-01,60500.0,77100.0,56700.0,73900.0,84140179.0,73900.0
2019-01-01,75400.0,78200.0,69900.0,70000.0,54567361.0,70000.0
2019-02-01,70000.0,78900.0,65900.0,74200.0,135510893.0,74200.0
2019-03-01,75600.0,82400.0,75500.0,79000.0,70360052.0,79000.0
2019-04-01,79000.0,81300.0,64700.0,65300.0,205123209.0,65300.0
2019-05-01,65200.0,71600.0,62400.0,69500.0,64627524.0,69500.0
2019-06-01,71000.0,80700.0,66200.0,76900.0,68847930.0,76900.0
2019-07-01,75300.0,78700.0,71500.0,77400.0,52634024.0,77400.0
2019-08-01,77000.0,84600.0,76300.0,82200.0,48311757.0,82200.0
2019-09-01,81800.0,84000.0,77100.0,82000.0,63636224.0,82000.0
2019-10-01,82300.0,86500.0,80500.0,80900.0,45635634.0,80900.0
2019-11-01,80900.0,97000.0,76800.0,94100.0,71423375.0,94100.0
2019-12-01,94100.0,103500.0,92800.0,93500.0,59366620.0,93500.0
2020-01-01,91800.0,106000.0,87700.0,87900.0,70992138.0,87900.0
2020-02-01,90000.0,95900.0,65800.0,83300.0,143264787.0,83300.0
2020-03-01,82100.0,86700.0,76500.0,83700.0,91942271.0,83700.0
2020-04-01,83700.0,86500.0,79200.0,81500.0,83525536.0,81500.0
2020-05-01,82100.0,93000.0,82000.0,85100.0,91590220.0,85100.0
2020-06-01,86800.0,87300.0,82000.0,82800.0,73492751.0,82800.0
2020-07-01,82400.0,82600.0,71300.0,71800.0,56345443.0,71800.0
2020-08-01,72800.0,77000.0,72500.0,74500.0,7658577.0,74500.0
2020-09-01,,,,,,
2020-10-01,,,,,,
2020-11-01,,,,,,
